MissionName,MissionTime,Altitude,Pressure(Atm),Pressure(kPa)
Prodigal A-IV,300.9,191396.4,0,0
Prodigal A-IV,300.94,191392.97,0,0
Prodigal A-IV,300.98,191389.53,0,0
Prodigal A-IV,301.02,191386.08,0,0
Prodigal A-IV,301.06,191382.61,0,0
Prodigal A-IV,301.1,191379.13,0,0
Prodigal A-IV,301.14,191375.63,0,0
Prodigal A-IV,301.18,191372.12,0,0
Prodigal A-IV,301.22,191368.59,0,0
Prodigal A-IV,301.26,191365.05,0,0
Prodigal A-IV,301.3,191361.5,0,0
Prodigal A-IV,301.34,191357.93,0,0
Prodigal A-IV,301.38,191354.35,0,0
Prodigal A-IV,301.42,191350.75,0,0
Prodigal A-IV,301.46,191347.14,0,0
Prodigal A-IV,301.5,191343.51,0,0
Prodigal A-IV,301.54,191339.87,0,0
Prodigal A-IV,301.58,191336.22,0,0
Prodigal A-IV,301.62,191332.55,0,0
Prodigal A-IV,301.66,191328.87,0,0
Prodigal A-IV,301.7,191325.17,0,0
Prodigal A-IV,301.74,191321.46,0,0
Prodigal A-IV,301.78,191317.73,0,0
Prodigal A-IV,301.82,191313.99,0,0
Prodigal A-IV,301.86,191310.23,0,0
Prodigal A-IV,301.9,191306.46,0,0
Prodigal A-IV,301.94,191302.68,0,0
Prodigal A-IV,301.98,191298.88,0,0
Prodigal A-IV,302.02,191295.07,0,0
Prodigal A-IV,302.06,191291.24,0,0
Prodigal A-IV,302.1,191287.4,0,0
Prodigal A-IV,302.14,191283.55,0,0
Prodigal A-IV,302.18,191279.68,0,0
Prodigal A-IV,302.22,191275.79,0,0
Prodigal A-IV,302.26,191271.89,0,0
Prodigal A-IV,302.3,191267.98,0,0
Prodigal A-IV,302.34,191264.05,0,0
Prodigal A-IV,302.38,191260.11,0,0
Prodigal A-IV,302.42,191256.15,0,0
Prodigal A-IV,302.46,191252.18,0,0
Prodigal A-IV,302.5,191248.2,0,0
Prodigal A-IV,302.54,191244.2,0,0
Prodigal A-IV,302.58,191240.19,0,0
Prodigal A-IV,302.62,191236.16,0,0
Prodigal A-IV,302.66,191232.12,0,0
Prodigal A-IV,302.7,191228.06,0,0
Prodigal A-IV,302.74,191223.99,0,0
Prodigal A-IV,302.78,191219.9,0,0
Prodigal A-IV,302.82,191215.8,0,0
Prodigal A-IV,302.86,191211.69,0,0
Prodigal A-IV,302.9,191207.56,0,0
Prodigal A-IV,302.94,191203.42,0,0
Prodigal A-IV,302.98,191199.26,0,0
Prodigal A-IV,303.02,191195.09,0,0
Prodigal A-IV,303.06,191190.9,0,0
Prodigal A-IV,303.1,191186.7,0,0
Prodigal A-IV,303.14,191182.49,0,0
Prodigal A-IV,303.18,191178.26,0,0
Prodigal A-IV,303.22,191174.02,0,0
Prodigal A-IV,303.26,191169.76,0,0
Prodigal A-IV,303.3,191165.49,0,0
Prodigal A-IV,303.34,191161.2,0,0
Prodigal A-IV,303.38,191156.9,0,0
Prodigal A-IV,303.42,191152.59,0,0
Prodigal A-IV,303.46,191148.26,0,0
Prodigal A-IV,303.5,191143.91,0,0
Prodigal A-IV,303.54,191139.55,0,0
Prodigal A-IV,303.58,191135.18,0,0
Prodigal A-IV,303.62,191130.8,0,0
Prodigal A-IV,303.66,191126.39,0,0
Prodigal A-IV,303.7,191121.98,0,0
Prodigal A-IV,303.74,191117.55,0,0
Prodigal A-IV,303.78,191113.1,0,0
Prodigal A-IV,303.82,191108.65,0,0
Prodigal A-IV,303.86,191104.17,0,0
Prodigal A-IV,303.9,191099.69,0,0
Prodigal A-IV,303.94,191095.18,0,0
Prodigal A-IV,303.98,191090.67,0,0
Prodigal A-IV,304.02,191086.14,0,0
Prodigal A-IV,304.06,191081.59,0,0
Prodigal A-IV,304.1,191077.04,0,0
Prodigal A-IV,304.14,191072.46,0,0
Prodigal A-IV,304.18,191067.87,0,0
Prodigal A-IV,304.22,191063.27,0,0
Prodigal A-IV,304.26,191058.66,0,0
Prodigal A-IV,304.3,191054.03,0,0
Prodigal A-IV,304.34,191049.38,0,0
Prodigal A-IV,304.38,191044.72,0,0
Prodigal A-IV,304.42,191040.05,0,0
Prodigal A-IV,304.46,191035.36,0,0
Prodigal A-IV,304.5,191030.66,0,0
Prodigal A-IV,304.54,191025.94,0,0
Prodigal A-IV,304.58,191021.21,0,0
Prodigal A-IV,304.62,191016.46,0,0
Prodigal A-IV,304.66,191011.7,0,0
Prodigal A-IV,304.7,191006.93,0,0
Prodigal A-IV,304.74,191002.14,0,0
Prodigal A-IV,304.78,190997.34,0,0
Prodigal A-IV,304.82,190992.52,0,0
Prodigal A-IV,304.86,190987.69,0,0
Prodigal A-IV,304.9,190982.84,0,0
Prodigal A-IV,304.94,190977.98,0,0
Prodigal A-IV,304.98,190973.11,0,0
Prodigal A-IV,305.02,190968.22,0,0
Prodigal A-IV,305.06,190963.32,0,0
Prodigal A-IV,305.1,190958.4,0,0
Prodigal A-IV,305.14,190953.47,0,0
Prodigal A-IV,305.18,190948.52,0,0
Prodigal A-IV,305.22,190943.56,0,0
Prodigal A-IV,305.26,190938.59,0,0
Prodigal A-IV,305.3,190933.6,0,0
Prodigal A-IV,305.34,190928.59,0,0
Prodigal A-IV,305.38,190923.57,0,0
Prodigal A-IV,305.42,190918.54,0,0
Prodigal A-IV,305.46,190913.49,0,0
Prodigal A-IV,305.5,190908.43,0,0
Prodigal A-IV,305.54,190903.36,0,0
Prodigal A-IV,305.58,190898.27,0,0
Prodigal A-IV,305.62,190893.16,0,0
Prodigal A-IV,305.66,190888.04,0,0
Prodigal A-IV,305.7,190882.91,0,0
Prodigal A-IV,305.74,190877.76,0,0
Prodigal A-IV,305.78,190872.6,0,0
Prodigal A-IV,305.82,190867.42,0,0
Prodigal A-IV,305.86,190862.23,0,0
Prodigal A-IV,305.9,190857.03,0,0
Prodigal A-IV,305.94,190851.81,0,0
Prodigal A-IV,305.98,190846.57,0,0
Prodigal A-IV,306.02,190841.32,0,0
Prodigal A-IV,306.06,190836.06,0,0
Prodigal A-IV,306.1,190830.78,0,0
Prodigal A-IV,306.14,190825.49,0,0
Prodigal A-IV,306.18,190820.18,0,0
Prodigal A-IV,306.22,190814.86,0,0
Prodigal A-IV,306.26,190809.53,0,0
Prodigal A-IV,306.3,190804.18,0,0
Prodigal A-IV,306.34,190798.82,0,0
Prodigal A-IV,306.38,190793.44,0,0
Prodigal A-IV,306.42,190788.05,0,0
Prodigal A-IV,306.46,190782.64,0,0
Prodigal A-IV,306.5,190777.22,0,0
Prodigal A-IV,306.54,190771.78,0,0
Prodigal A-IV,306.58,190766.33,0,0
Prodigal A-IV,306.62,190760.87,0,0
Prodigal A-IV,306.66,190755.39,0,0
Prodigal A-IV,306.7,190749.9,0,0
Prodigal A-IV,306.74,190744.39,0,0
Prodigal A-IV,306.78,190738.87,0,0
Prodigal A-IV,306.82,190733.33,0,0
Prodigal A-IV,306.86,190727.78,0,0
Prodigal A-IV,306.9,190722.21,0,0
Prodigal A-IV,306.94,190716.64,0,0
Prodigal A-IV,306.98,190711.04,0,0
Prodigal A-IV,307.02,190705.43,0,0
Prodigal A-IV,307.06,190699.81,0,0
Prodigal A-IV,307.1,190694.17,0,0
Prodigal A-IV,307.14,190688.52,0,0
Prodigal A-IV,307.18,190682.86,0,0
Prodigal A-IV,307.22,190677.18,0,0
Prodigal A-IV,307.26,190671.48,0,0
Prodigal A-IV,307.3,190665.77,0,0
Prodigal A-IV,307.34,190660.05,0,0
Prodigal A-IV,307.38,190654.31,0,0
Prodigal A-IV,307.42,190648.56,0,0
Prodigal A-IV,307.46,190642.8,0,0
Prodigal A-IV,307.5,190637.01,0,0
Prodigal A-IV,307.54,190631.22,0,0
Prodigal A-IV,307.58,190625.41,0,0
Prodigal A-IV,307.62,190619.59,0,0
Prodigal A-IV,307.66,190613.75,0,0
Prodigal A-IV,307.7,190607.9,0,0
Prodigal A-IV,307.74,190602.03,0,0
Prodigal A-IV,307.78,190596.15,0,0
Prodigal A-IV,307.82,190590.25,0,0
Prodigal A-IV,307.86,190584.35,0,0
Prodigal A-IV,307.9,190578.42,0,0
Prodigal A-IV,307.94,190572.48,0,0
Prodigal A-IV,307.98,190566.53,0,0
Prodigal A-IV,308.02,190560.56,0,0
Prodigal A-IV,308.06,190554.58,0,0
Prodigal A-IV,308.1,190548.59,0,0
Prodigal A-IV,308.14,190542.58,0,0
Prodigal A-IV,308.18,190536.56,0,0
Prodigal A-IV,308.22,190530.52,0,0
Prodigal A-IV,308.26,190524.46,0,0
Prodigal A-IV,308.3,190518.4,0,0
Prodigal A-IV,308.34,190512.32,0,0
Prodigal A-IV,308.38,190506.22,0,0
Prodigal A-IV,308.42,190500.11,0,0
Prodigal A-IV,308.46,190493.99,0,0
Prodigal A-IV,308.5,190487.85,0,0
Prodigal A-IV,308.54,190481.7,0,0
Prodigal A-IV,308.58,190475.53,0,0
Prodigal A-IV,308.62,190469.35,0,0
Prodigal A-IV,308.66,190463.15,0,0
Prodigal A-IV,308.7,190456.94,0,0
Prodigal A-IV,308.74,190450.72,0,0
Prodigal A-IV,308.78,190444.48,0,0
Prodigal A-IV,308.82,190438.22,0,0
Prodigal A-IV,308.86,190431.96,0,0
Prodigal A-IV,308.9,190425.68,0,0
Prodigal A-IV,308.94,190419.38,0,0
Prodigal A-IV,308.98,190413.07,0,0
Prodigal A-IV,309.02,190406.74,0,0
Prodigal A-IV,309.06,190400.41,0,0
Prodigal A-IV,309.1,190394.05,0,0
Prodigal A-IV,309.14,190387.68,0,0
Prodigal A-IV,309.18,190381.3,0,0
Prodigal A-IV,309.22,190374.91,0,0
Prodigal A-IV,309.26,190368.5,0,0
Prodigal A-IV,309.3,190362.07,0,0
Prodigal A-IV,309.34,190355.63,0,0
Prodigal A-IV,309.38,190349.18,0,0
Prodigal A-IV,309.42,190342.71,0,0
Prodigal A-IV,309.46,190336.23,0,0
Prodigal A-IV,309.5,190329.73,0,0
Prodigal A-IV,309.54,190323.22,0,0
Prodigal A-IV,309.58,190316.69,0,0
Prodigal A-IV,309.62,190310.15,0,0
Prodigal A-IV,309.66,190303.6,0,0
Prodigal A-IV,309.7,190297.03,0,0
Prodigal A-IV,309.74,190290.45,0,0
Prodigal A-IV,309.78,190283.85,0,0
Prodigal A-IV,309.82,190277.24,0,0
Prodigal A-IV,309.86,190270.62,0,0
Prodigal A-IV,309.9,190263.98,0,0
Prodigal A-IV,309.94,190257.32,0,0
Prodigal A-IV,309.98,190250.65,0,0
Prodigal A-IV,310.02,190243.97,0,0
Prodigal A-IV,310.06,190237.27,0,0
Prodigal A-IV,310.1,190230.56,0,0
Prodigal A-IV,310.14,190223.83,0,0
Prodigal A-IV,310.18,190217.09,0,0
Prodigal A-IV,310.22,190210.34,0,0
Prodigal A-IV,310.26,190203.57,0,0
Prodigal A-IV,310.3,190196.79,0,0
Prodigal A-IV,310.34,190189.99,0,0
Prodigal A-IV,310.38,190183.18,0,0
Prodigal A-IV,310.42,190176.35,0,0
Prodigal A-IV,310.46,190169.51,0,0
Prodigal A-IV,310.5,190162.65,0,0
Prodigal A-IV,310.54,190155.78,0,0
Prodigal A-IV,310.58,190148.9,0,0
Prodigal A-IV,310.62,190142,0,0
Prodigal A-IV,310.66,190135.09,0,0
Prodigal A-IV,310.7,190128.16,0,0
Prodigal A-IV,310.74,190121.22,0,0
Prodigal A-IV,310.78,190114.27,0,0
Prodigal A-IV,310.82,190107.3,0,0
Prodigal A-IV,310.86,190100.31,0,0
Prodigal A-IV,310.9,190093.31,0,0
Prodigal A-IV,310.94,190086.3,0,0
Prodigal A-IV,310.98,190079.27,0,0
Prodigal A-IV,311.02,190072.23,0,0
Prodigal A-IV,311.06,190065.17,0,0
Prodigal A-IV,311.1,190058.1,0,0
Prodigal A-IV,311.14,190051.02,0,0
Prodigal A-IV,311.18,190043.92,0,0
Prodigal A-IV,311.22,190036.81,0,0
Prodigal A-IV,311.26,190029.68,0,0
Prodigal A-IV,311.3,190022.54,0,0
Prodigal A-IV,311.34,190015.38,0,0
Prodigal A-IV,311.38,190008.21,0,0
Prodigal A-IV,311.42,190001.02,0,0
Prodigal A-IV,311.46,189993.82,0,0
Prodigal A-IV,311.5,189986.61,0,0
Prodigal A-IV,311.54,189979.38,0,0
Prodigal A-IV,311.58,189972.14,0,0
Prodigal A-IV,311.62,189964.88,0,0
Prodigal A-IV,311.66,189957.61,0,0
Prodigal A-IV,311.7,189950.33,0,0
Prodigal A-IV,311.74,189943.03,0,0
Prodigal A-IV,311.78,189935.71,0,0
Prodigal A-IV,311.82,189928.38,0,0
Prodigal A-IV,311.86,189921.04,0,0
Prodigal A-IV,311.9,189913.68,0,0
Prodigal A-IV,311.94,189906.31,0,0
Prodigal A-IV,311.98,189898.92,0,0
Prodigal A-IV,312.02,189891.52,0,0
Prodigal A-IV,312.06,189884.11,0,0
Prodigal A-IV,312.1,189876.68,0,0
Prodigal A-IV,312.14,189869.24,0,0
Prodigal A-IV,312.18,189861.78,0,0
Prodigal A-IV,312.22,189854.31,0,0
Prodigal A-IV,312.26,189846.82,0,0
Prodigal A-IV,312.3,189839.32,0,0
Prodigal A-IV,312.34,189831.8,0,0
Prodigal A-IV,312.38,189824.27,0,0
Prodigal A-IV,312.42,189816.73,0,0
Prodigal A-IV,312.46,189809.17,0,0
Prodigal A-IV,312.5,189801.6,0,0
Prodigal A-IV,312.54,189794.01,0,0
Prodigal A-IV,312.58,189786.41,0,0
Prodigal A-IV,312.62,189778.79,0,0
Prodigal A-IV,312.66,189771.16,0,0
Prodigal A-IV,312.7,189763.52,0,0
Prodigal A-IV,312.74,189755.86,0,0
Prodigal A-IV,312.78,189748.19,0,0
Prodigal A-IV,312.82,189740.5,0,0
Prodigal A-IV,312.86,189732.8,0,0
Prodigal A-IV,312.9,189725.08,0,0
Prodigal A-IV,312.94,189717.35,0,0
Prodigal A-IV,312.98,189709.61,0,0
Prodigal A-IV,313.02,189701.85,0,0
Prodigal A-IV,313.06,189694.07,0,0
Prodigal A-IV,313.1,189686.29,0,0
Prodigal A-IV,313.14,189678.48,0,0
Prodigal A-IV,313.18,189670.67,0,0
Prodigal A-IV,313.22,189662.84,0,0
Prodigal A-IV,313.26,189654.99,0,0
Prodigal A-IV,313.3,189647.13,0,0
Prodigal A-IV,313.34,189639.26,0,0
Prodigal A-IV,313.38,189631.37,0,0
Prodigal A-IV,313.42,189623.47,0,0
Prodigal A-IV,313.46,189615.55,0,0
Prodigal A-IV,313.5,189607.62,0,0
Prodigal A-IV,313.54,189599.68,0,0
Prodigal A-IV,313.58,189591.72,0,0
Prodigal A-IV,313.62,189583.74,0,0
Prodigal A-IV,313.66,189575.76,0,0
Prodigal A-IV,313.7,189567.75,0,0
Prodigal A-IV,313.74,189559.74,0,0
Prodigal A-IV,313.78,189551.71,0,0
Prodigal A-IV,313.82,189543.66,0,0
Prodigal A-IV,313.86,189535.6,0,0
Prodigal A-IV,313.9,189527.53,0,0
Prodigal A-IV,313.94,189519.44,0,0
Prodigal A-IV,313.98,189511.34,0,0
Prodigal A-IV,314.02,189503.22,0,0
Prodigal A-IV,314.06,189495.09,0,0
Prodigal A-IV,314.1,189486.94,0,0
Prodigal A-IV,314.14,189478.78,0,0
Prodigal A-IV,314.18,189470.61,0,0
Prodigal A-IV,314.22,189462.42,0,0
Prodigal A-IV,314.26,189454.22,0,0
Prodigal A-IV,314.3,189446,0,0
Prodigal A-IV,314.34,189437.77,0,0
Prodigal A-IV,314.38,189429.52,0,0
Prodigal A-IV,314.42,189421.26,0,0
Prodigal A-IV,314.46,189412.99,0,0
Prodigal A-IV,314.5,189404.7,0,0
Prodigal A-IV,314.54,189396.4,0,0
Prodigal A-IV,314.58,189388.08,0,0
Prodigal A-IV,314.62,189379.75,0,0
Prodigal A-IV,314.66,189371.4,0,0
Prodigal A-IV,314.7,189363.04,0,0
Prodigal A-IV,314.74,189354.67,0,0
Prodigal A-IV,314.78,189346.28,0,0
Prodigal A-IV,314.82,189337.87,0,0
Prodigal A-IV,314.86,189329.46,0,0
Prodigal A-IV,314.9,189321.02,0,0
Prodigal A-IV,314.94,189312.58,0,0
Prodigal A-IV,314.98,189304.12,0,0
Prodigal A-IV,315.02,189295.64,0,0
Prodigal A-IV,315.06,189287.15,0,0
Prodigal A-IV,315.1,189278.65,0,0
Prodigal A-IV,315.14,189270.13,0,0
Prodigal A-IV,315.18,189261.6,0,0
Prodigal A-IV,315.22,189253.05,0,0
Prodigal A-IV,315.26,189244.49,0,0
Prodigal A-IV,315.3,189235.92,0,0
Prodigal A-IV,315.34,189227.33,0,0
Prodigal A-IV,315.38,189218.72,0,0
Prodigal A-IV,315.42,189210.1,0,0
Prodigal A-IV,315.46,189201.47,0,0
Prodigal A-IV,315.5,189192.82,0,0
Prodigal A-IV,315.54,189184.16,0,0
Prodigal A-IV,315.58,189175.49,0,0
Prodigal A-IV,315.62,189166.8,0,0
Prodigal A-IV,315.66,189158.09,0,0
Prodigal A-IV,315.7,189149.37,0,0
Prodigal A-IV,315.74,189140.64,0,0
Prodigal A-IV,315.78,189131.89,0,0
Prodigal A-IV,315.82,189123.13,0,0
Prodigal A-IV,315.86,189114.36,0,0
Prodigal A-IV,315.9,189105.57,0,0
Prodigal A-IV,315.94,189096.76,0,0
Prodigal A-IV,315.98,189087.94,0,0
Prodigal A-IV,316.02,189079.11,0,0
Prodigal A-IV,316.06,189070.26,0,0
Prodigal A-IV,316.1,189061.4,0,0
Prodigal A-IV,316.14,189052.52,0,0
Prodigal A-IV,316.18,189043.63,0,0
Prodigal A-IV,316.22,189034.73,0,0
Prodigal A-IV,316.26,189025.81,0,0
Prodigal A-IV,316.3,189016.87,0,0
Prodigal A-IV,316.34,189007.93,0,0
Prodigal A-IV,316.38,188998.96,0,0
Prodigal A-IV,316.42,188989.99,0,0
Prodigal A-IV,316.46,188981,0,0
Prodigal A-IV,316.5,188971.99,0,0
Prodigal A-IV,316.54,188962.97,0,0
Prodigal A-IV,316.58,188953.94,0,0
Prodigal A-IV,316.62,188944.89,0,0
Prodigal A-IV,316.66,188935.83,0,0
Prodigal A-IV,316.7,188926.75,0,0
Prodigal A-IV,316.74,188917.66,0,0
Prodigal A-IV,316.78,188908.55,0,0
Prodigal A-IV,316.82,188899.43,0,0
Prodigal A-IV,316.86,188890.3,0,0
Prodigal A-IV,316.9,188881.15,0,0
Prodigal A-IV,316.94,188871.99,0,0
Prodigal A-IV,316.98,188862.81,0,0
Prodigal A-IV,317.02,188853.62,0,0
Prodigal A-IV,317.06,188844.41,0,0
Prodigal A-IV,317.1,188835.19,0,0
Prodigal A-IV,317.14,188825.96,0,0
Prodigal A-IV,317.18,188816.71,0,0
Prodigal A-IV,317.22,188807.45,0,0
Prodigal A-IV,317.26,188798.17,0,0
Prodigal A-IV,317.3,188788.88,0,0
Prodigal A-IV,317.34,188779.57,0,0
Prodigal A-IV,317.38,188770.25,0,0
Prodigal A-IV,317.42,188760.91,0,0
Prodigal A-IV,317.46,188751.56,0,0
Prodigal A-IV,317.5,188742.2,0,0
Prodigal A-IV,317.54,188732.82,0,0
Prodigal A-IV,317.58,188723.43,0,0
Prodigal A-IV,317.62,188714.02,0,0
Prodigal A-IV,317.66,188704.6,0,0
Prodigal A-IV,317.7,188695.17,0,0
Prodigal A-IV,317.74,188685.72,0,0
Prodigal A-IV,317.78,188676.25,0,0
Prodigal A-IV,317.82,188666.78,0,0
Prodigal A-IV,317.86,188657.28,0,0
Prodigal A-IV,317.9,188647.78,0,0
Prodigal A-IV,317.94,188638.26,0,0
Prodigal A-IV,317.98,188628.72,0,0
Prodigal A-IV,318.02,188619.17,0,0
Prodigal A-IV,318.06,188609.61,0,0
Prodigal A-IV,318.1,188600.03,0,0
Prodigal A-IV,318.14,188590.43,0,0
Prodigal A-IV,318.18,188580.83,0,0
Prodigal A-IV,318.22,188571.2,0,0
Prodigal A-IV,318.26,188561.57,0,0
Prodigal A-IV,318.3,188551.92,0,0
Prodigal A-IV,318.34,188542.25,0,0
Prodigal A-IV,318.38,188532.57,0,0
Prodigal A-IV,318.42,188522.88,0,0
Prodigal A-IV,318.46,188513.17,0,0
Prodigal A-IV,318.5,188503.45,0,0
Prodigal A-IV,318.54,188493.72,0,0
Prodigal A-IV,318.58,188483.96,0,0
Prodigal A-IV,318.62,188474.2,0,0
Prodigal A-IV,318.66,188464.42,0,0
Prodigal A-IV,318.7,188454.63,0,0
Prodigal A-IV,318.74,188444.82,0,0
Prodigal A-IV,318.78,188435,0,0
Prodigal A-IV,318.82,188425.16,0,0
Prodigal A-IV,318.86,188415.31,0,0
Prodigal A-IV,318.9,188405.44,0,0
Prodigal A-IV,318.94,188395.56,0,0
Prodigal A-IV,318.98,188385.67,0,0
Prodigal A-IV,319.02,188375.76,0,0
Prodigal A-IV,319.06,188365.84,0,0
Prodigal A-IV,319.1,188355.9,0,0
Prodigal A-IV,319.14,188345.95,0,0
Prodigal A-IV,319.18,188335.98,0,0
Prodigal A-IV,319.22,188326,0,0
Prodigal A-IV,319.26,188316.01,0,0
Prodigal A-IV,319.3,188306,0,0
Prodigal A-IV,319.34,188295.98,0,0
Prodigal A-IV,319.38,188285.94,0,0
Prodigal A-IV,319.42,188275.89,0,0
Prodigal A-IV,319.46,188265.82,0,0
Prodigal A-IV,319.5,188255.74,0,0
Prodigal A-IV,319.54,188245.65,0,0
Prodigal A-IV,319.58,188235.54,0,0
Prodigal A-IV,319.62,188225.42,0,0
Prodigal A-IV,319.66,188215.28,0,0
Prodigal A-IV,319.7,188205.13,0,0
Prodigal A-IV,319.74,188194.96,0,0
Prodigal A-IV,319.78,188184.78,0,0
Prodigal A-IV,319.82,188174.58,0,0
Prodigal A-IV,319.86,188164.37,0,0
Prodigal A-IV,319.9,188154.15,0,0
Prodigal A-IV,319.94,188143.91,0,0
Prodigal A-IV,319.98,188133.66,0,0
Prodigal A-IV,320.02,188123.39,0,0
Prodigal A-IV,320.06,188113.11,0,0
Prodigal A-IV,320.1,188102.82,0,0
Prodigal A-IV,320.14,188092.51,0,0
Prodigal A-IV,320.18,188082.18,0,0
Prodigal A-IV,320.22,188071.84,0,0
Prodigal A-IV,320.26,188061.49,0,0
Prodigal A-IV,320.3,188051.12,0,0
Prodigal A-IV,320.34,188040.74,0,0
Prodigal A-IV,320.38,188030.35,0,0
Prodigal A-IV,320.42,188019.94,0,0
Prodigal A-IV,320.46,188009.51,0,0
Prodigal A-IV,320.5,187999.07,0,0
Prodigal A-IV,320.54,187988.62,0,0
Prodigal A-IV,320.58,187978.15,0,0
Prodigal A-IV,320.62,187967.67,0,0
Prodigal A-IV,320.66,187957.18,0,0
Prodigal A-IV,320.7,187946.67,0,0
Prodigal A-IV,320.74,187936.14,0,0
Prodigal A-IV,320.78,187925.6,0,0
Prodigal A-IV,320.82,187915.05,0,0
Prodigal A-IV,320.86,187904.48,0,0
Prodigal A-IV,320.9,187893.9,0,0
Prodigal A-IV,320.94,187883.3,0,0
Prodigal A-IV,320.98,187872.69,0,0
Prodigal A-IV,321.02,187862.07,0,0
Prodigal A-IV,321.06,187851.43,0,0
Prodigal A-IV,321.1,187840.77,0,0
Prodigal A-IV,321.14,187830.1,0,0
Prodigal A-IV,321.18,187819.42,0,0
Prodigal A-IV,321.22,187808.72,0,0
Prodigal A-IV,321.26,187798.01,0,0
Prodigal A-IV,321.3,187787.29,0,0
Prodigal A-IV,321.34,187776.55,0,0
Prodigal A-IV,321.38,187765.79,0,0
Prodigal A-IV,321.42,187755.02,0,0
Prodigal A-IV,321.46,187744.24,0,0
Prodigal A-IV,321.5,187733.44,0,0
Prodigal A-IV,321.54,187722.63,0,0
Prodigal A-IV,321.58,187711.81,0,0
Prodigal A-IV,321.62,187700.97,0,0
Prodigal A-IV,321.66,187690.11,0,0
Prodigal A-IV,321.7,187679.24,0,0
Prodigal A-IV,321.74,187668.36,0,0
Prodigal A-IV,321.78,187657.46,0,0
Prodigal A-IV,321.82,187646.55,0,0
Prodigal A-IV,321.86,187635.62,0,0
Prodigal A-IV,321.9,187624.68,0,0
Prodigal A-IV,321.94,187613.73,0,0
Prodigal A-IV,321.98,187602.76,0,0
Prodigal A-IV,322.02,187591.78,0,0
Prodigal A-IV,322.06,187580.78,0,0
Prodigal A-IV,322.1,187569.77,0,0
Prodigal A-IV,322.14,187558.74,0,0
Prodigal A-IV,322.18,187547.7,0,0
Prodigal A-IV,322.22,187536.64,0,0
Prodigal A-IV,322.26,187525.57,0,0
Prodigal A-IV,322.3,187514.49,0,0
Prodigal A-IV,322.34,187503.39,0,0
Prodigal A-IV,322.38,187492.28,0,0
Prodigal A-IV,322.42,187481.15,0,0
Prodigal A-IV,322.46,187470.01,0,0
Prodigal A-IV,322.5,187458.85,0,0
Prodigal A-IV,322.54,187447.68,0,0
Prodigal A-IV,322.58,187436.5,0,0
Prodigal A-IV,322.62,187425.3,0,0
Prodigal A-IV,322.66,187414.09,0,0
Prodigal A-IV,322.7,187402.86,0,0
Prodigal A-IV,322.74,187391.62,0,0
Prodigal A-IV,322.78,187380.36,0,0
Prodigal A-IV,322.82,187369.09,0,0
Prodigal A-IV,322.86,187357.81,0,0
Prodigal A-IV,322.9,187346.51,0,0
Prodigal A-IV,322.94,187335.19,0,0
Prodigal A-IV,322.98,187323.87,0,0
Prodigal A-IV,323.02,187312.52,0,0
Prodigal A-IV,323.06,187301.17,0,0
Prodigal A-IV,323.1,187289.8,0,0
Prodigal A-IV,323.14,187278.41,0,0
Prodigal A-IV,323.18,187267.01,0,0
Prodigal A-IV,323.22,187255.6,0,0
Prodigal A-IV,323.26,187244.17,0,0
Prodigal A-IV,323.3,187232.73,0,0
Prodigal A-IV,323.34,187221.27,0,0
Prodigal A-IV,323.38,187209.8,0,0
Prodigal A-IV,323.42,187198.31,0,0
Prodigal A-IV,323.46,187186.81,0,0
Prodigal A-IV,323.5,187175.3,0,0
Prodigal A-IV,323.54,187163.77,0,0
Prodigal A-IV,323.58,187152.23,0,0
Prodigal A-IV,323.62,187140.67,0,0
